Date,Time,Temperature,Humidity,Dew,Precipitation,Wind Gust,Wind Speed (mph),Wind Direction,Pressure,Visibility,Cloud Cover,Solar Radiation,Conditions
2022-01-01,00:00:00,63.1,93.49,61.2,0.12,100.0,,0.3,357.0,1003.7,6.1,100.0,0.0
2022-01-01,01:00:00,62.2,89.72,59.1,0.001,100.0,,0.1,359.0,1003.7,8.5,100.0,0.0
2022-01-01,02:00:00,62.2,93.4,60.3,0.0,0.0,,0.1,2.0,1002.8,8.5,100.0,0.0
2022-01-01,03:00:00,61.2,96.86,60.3,0.0,0.0,,0.1,5.0,1002.7,6.6,100.0,0.0
2022-01-01,04:00:00,61.2,96.77,60.3,0.0,0.0,,0.0,0.0,1002.8,6.1,100.0,0.0
2022-01-01,05:00:00,61.2,92.93,59.1,0.0,0.0,,0.0,0.0,1002.9,6.7,100.0,0.0
2022-01-01,06:00:00,60.3,95.8,59.1,0.011,100.0,,4.6,87.0,1002.8,6.2,100.0,0.0
2022-01-01,07:00:00,60.3,95.44,59.0,0.0,0.0,,0.2,4.0,1002.4,7.0,89.0,2.6
2022-01-01,08:00:00,61.1,86.39,57.0,0.0,0.0,,6.9,130.0,1002.3,9.9,4.5,5.0
2022-01-01,09:00:00,61.1,92.57,59.0,0.0,0.0,,4.7,170.0,1003.1,8.1,28.5,38.0
2022-01-01,10:00:00,62.2,89.21,59.0,0.0,0.0,24.2,15.6,319.0,1005.3,9.9,51.3,73.0
2022-01-01,11:00:00,65.9,75.4,57.9,0.0,0.0,21.9,10.4,329.0,1004.9,9.9,29.3,186.0
2022-01-01,12:00:00,66.9,70.44,56.9,0.0,0.0,,5.9,318.0,1004.3,9.9,29.3,376.0
2022-01-01,13:00:00,69.2,64.77,56.8,0.0,0.0,,8.1,289.0,1003.7,9.9,3.8,237.0
2022-01-01,14:00:00,46.9,77.16,40.1,0.0,0.0,35.1,25.1,328.0,1006.4,9.9,98.9,142.0
2022-01-01,15:00:00,40.9,77.97,34.6,0.0,0.0,30.2,19.9,331.0,1008.3,9.9,99.9,112.0
2022-01-01,16:00:00,35.4,80.9,30.1,0.0,0.0,30.1,16.4,340.0,1010.2,9.9,99.8,50.0
2022-01-01,17:00:00,32.2,81.44,27.1,0.0,0.0,29.1,18.5,359.0,1011.6,9.9,100.0,16.0
2022-01-01,18:00:00,30.1,78.8,24.3,0.0,0.0,28.0,15.3,350.0,1012.8,9.9,100.0,3.0
2022-01-01,19:00:00,28.3,76.85,21.9,0.0,0.0,31.2,20.7,340.0,1013.9,9.9,100.0,0.0
2022-01-01,20:00:00,27.0,74.73,20.1,0.0,0.0,32.3,23.1,331.0,1016.1,9.9,100.0,0.0
2022-01-01,21:00:00,25.2,71.15,17.1,0.0,0.0,31.1,18.6,331.0,1017.1,9.9,100.0,0.0
2022-01-01,22:00:00,23.1,67.83,14.0,0.0,0.0,29.3,20.6,340.0,1018.9,9.9,99.7,0.0
2022-01-01,23:00:00,21.0,67.6,12.0,0.0,0.0,30.4,16.4,330.0,1020.1,9.9,89.3,0.0
2022-01-02,00:00:00,20.1,67.54,11.1,0.0,0.0,25.5,17.5,330.0,1021.5,9.9,3.2,0.0
2022-01-02,01:00:00,20.1,64.89,10.1,0.0,0.0,32.6,19.8,330.0,1022.1,9.9,28.8,0.0
2022-01-02,02:00:00,19.2,70.16,11.0,0.0,0.0,29.7,17.4,320.0,1023.5,9.9,87.7,0.0
2022-01-02,03:00:00,19.1,61.6,8.1,0.0,0.0,35.0,23.2,330.0,1024.3,9.9,29.2,0.0
2022-01-02,04:00:00,18.0,64.46,8.1,0.0,0.0,34.6,24.2,330.0,1025.2,9.9,3.7,0.0
2022-01-02,05:00:00,18.0,64.63,8.1,0.0,0.0,30.6,19.8,330.0,1026.1,9.9,99.6,0.0
2022-01-02,06:00:00,17.1,67.09,8.1,0.0,0.0,25.5,16.2,330.0,1026.4,9.9,2.3,0.0
2022-01-02,07:00:00,17.2,69.8,9.0,0.0,0.0,25.4,18.4,329.0,1027.5,9.9,27.4,15.0
2022-01-02,08:00:00,18.0,67.27,9.0,0.0,0.0,28.5,13.0,320.0,1028.6,9.9,1.8,10.0
2022-01-02,09:00:00,20.9,65.06,11.0,0.0,0.0,29.1,20.8,320.0,1029.4,9.9,87.7,46.0
2022-01-02,10:00:00,24.2,61.36,12.8,0.0,0.0,30.9,19.9,320.0,1030.6,9.9,28.8,159.0
2022-01-02,11:00:00,28.2,57.62,15.1,0.0,0.0,29.7,17.4,310.0,1031.8,9.9,1.8,310.0
2022-01-02,12:00:00,32.0,51.37,16.0,0.0,0.0,25.7,15.2,320.0,1031.8,9.9,1.3,415.0
2022-01-02,13:00:00,34.1,49.2,17.0,0.0,0.0,27.7,15.0,330.0,1031.0,9.9,0.6,295.0
2022-01-02,14:00:00,38.0,43.83,17.9,0.0,0.0,25.6,16.3,330.0,1030.9,9.9,0.6,97.0
2022-01-02,15:00:00,38.9,44.34,19.0,0.0,0.0,22.2,11.6,340.0,1030.8,9.9,0.0,40.0
2022-01-02,16:00:00,39.0,42.31,18.0,0.0,0.0,,11.6,349.0,1030.8,9.9,0.0,36.0
2022-01-02,17:00:00,37.2,45.33,17.9,0.0,0.0,,11.4,321.0,1031.1,9.9,0.0,21.0
2022-01-02,18:00:00,32.1,55.54,18.0,0.0,0.0,,5.9,320.0,1031.8,9.9,0.0,5.0
2022-01-02,19:00:00,27.3,70.89,19.1,0.0,0.0,,5.9,330.0,1032.3,9.9,0.0,0.0
2022-01-02,20:00:00,28.3,68.08,19.1,0.0,0.0,,4.8,292.0,1032.7,9.9,0.0,0.0
2022-01-02,21:00:00,27.1,71.48,19.1,0.0,0.0,,0.3,358.0,1032.3,9.9,0.0,0.0
2022-01-02,22:00:00,22.2,80.67,17.1,0.0,0.0,,3.5,319.0,1032.2,9.9,0.0,0.0
2022-01-02,23:00:00,22.2,83.41,18.0,0.0,0.0,,3.4,319.0,1032.5,9.9,0.0,0.0
2022-01-03,00:00:00,20.4,86.97,17.2,0.0,0.0,,0.1,359.0,1032.0,9.9,0.0,0.0
2022-01-03,01:00:00,22.0,81.21,17.2,0.0,0.0,,0.3,349.0,1031.8,9.9,0.0,0.0
2022-01-03,02:00:00,19.5,86.77,16.2,0.0,0.0,,0.2,351.0,1032.0,9.9,0.0,0.0
2022-01-03,03:00:00,19.5,83.6,15.3,0.0,0.0,,0.2,350.0,1031.8,9.9,0.0,0.0
2022-01-03,04:00:00,19.4,87.13,16.2,0.0,0.0,,0.1,354.0,1031.7,9.9,0.0,0.0
2022-01-03,05:00:00,18.4,83.71,14.3,0.0,0.0,,0.2,349.0,1031.4,9.9,0.0,0.0
2022-01-03,06:00:00,19.5,87.12,16.3,0.0,0.0,,3.4,162.0,1031.9,9.9,0.0,0.0
2022-01-03,07:00:00,18.4,87.95,15.4,0.0,0.0,,0.2,348.0,1032.4,9.9,0.0,16.1
2022-01-03,08:00:00,19.5,83.81,15.4,0.0,0.0,,0.2,347.0,1032.4,9.9,0.6,9.0
2022-01-03,09:00:00,29.1,77.66,23.0,0.0,0.0,,0.3,2.0,1032.6,9.9,0.0,42.0
2022-01-03,10:00:00,37.2,61.03,25.0,0.0,0.0,,8.1,181.0,1032.9,9.9,0.0,193.0
2022-01-03,11:00:00,44.9,43.39,24.0,0.0,0.0,,11.2,180.0,1032.3,9.9,0.6,342.0
2022-01-03,12:00:00,48.8,32.76,20.8,0.0,0.0,,9.1,161.0,1031.1,9.9,0.0,465.0
2022-01-03,13:00:00,52.1,28.03,19.9,0.0,0.0,21.9,8.2,190.0,1029.3,9.9,0.0,333.0
2022-01-03,14:00:00,54.0,25.17,19.1,0.0,0.0,17.2,9.2,208.0,1028.5,9.9,0.0,91.0
2022-01-03,15:00:00,55.2,22.97,17.9,0.0,0.0,19.2,7.2,199.0,1027.8,9.9,0.0,42.0
2022-01-03,16:00:00,56.0,20.52,16.1,0.0,0.0,,8.2,179.0,1027.2,9.9,0.6,38.0
2022-01-03,17:00:00,54.0,22.06,16.0,0.0,0.0,,11.4,160.0,1026.7,9.9,1.3,22.0
2022-01-03,18:00:00,48.8,30.26,18.9,0.0,0.0,,7.0,141.0,1026.7,9.9,1.3,5.0
2022-01-03,19:00:00,45.0,33.49,18.0,0.0,0.0,,7.0,140.0,1026.7,9.9,1.3,0.0
2022-01-03,20:00:00,43.2,37.69,19.1,0.0,0.0,23.0,8.2,150.0,1026.7,9.9,1.9,0.0
2022-01-03,21:00:00,42.1,40.81,20.0,0.0,0.0,,8.1,141.0,1026.3,9.9,3.2,0.0
2022-01-03,22:00:00,39.9,46.22,20.9,0.0,0.0,,6.0,141.0,1025.9,9.9,3.2,0.0
2022-01-03,23:00:00,39.0,49.71,21.8,0.0,0.0,,7.0,141.0,1025.3,9.9,4.3,0.0
2022-01-04,00:00:00,37.3,51.09,20.9,0.0,0.0,,5.0,141.0,1025.1,9.9,4.3,0.0
2022-01-04,01:00:00,29.5,72.34,21.7,0.0,0.0,,6.0,160.0,1024.6,9.9,2.4,0.0
2022-01-04,02:00:00,36.0,58.44,22.8,0.0,0.0,,10.2,160.0,1023.7,9.9,1.3,0.0
2022-01-04,03:00:00,36.0,55.92,21.7,0.0,0.0,,9.1,160.0,1023.1,9.9,0.0,0.0
2022-01-04,04:00:00,35.9,54.02,20.9,0.0,0.0,,9.1,151.0,1022.6,9.9,0.0,0.0
2022-01-04,05:00:00,34.2,58.05,20.9,0.0,0.0,,8.2,161.0,1021.7,9.9,0.0,0.0
2022-01-04,06:00:00,34.0,58.32,20.9,0.0,0.0,,10.2,161.0,1021.5,9.9,0.0,0.0
2022-01-04,07:00:00,33.1,62.72,21.8,0.0,0.0,,10.3,161.0,1021.5,9.9,0.0,16.6
2022-01-04,08:00:00,35.1,60.8,22.9,0.0,0.0,,13.8,170.0,1020.7,9.9,1.3,11.0
2022-01-04,09:00:00,41.0,48.3,22.9,0.0,0.0,,14.0,180.0,1020.4,9.9,2.4,49.0
2022-01-04,10:00:00,46.1,36.44,20.9,0.0,0.0,31.0,19.7,171.0,1019.3,9.9,2.4,164.0
2022-01-04,11:00:00,52.0,29.13,20.8,0.0,0.0,29.8,20.9,200.0,1018.5,9.9,1.4,335.0
2022-01-04,12:00:00,55.1,26.04,20.8,0.0,0.0,30.5,19.8,200.0,1017.1,9.9,3.5,407.0
2022-01-04,13:00:00,56.2,25.0,20.8,0.0,0.0,31.2,18.5,200.0,1014.4,9.9,4.3,279.0
2022-01-04,14:00:00,62.1,20.29,20.8,0.0,0.0,30.5,21.9,190.0,1012.9,9.9,1.9,109.0
2022-01-04,15:00:00,63.0,19.63,20.9,0.0,0.0,29.8,20.8,181.0,1011.8,9.9,1.9,51.0
2022-01-04,16:00:00,64.1,19.64,21.8,0.0,0.0,31.9,21.9,180.0,1011.0,9.9,3.5,55.0
2022-01-04,17:00:00,62.1,22.11,22.9,0.0,0.0,27.1,13.9,190.0,1011.5,9.9,2.4,22.0
2022-01-04,18:00:00,57.0,26.58,23.0,0.0,0.0,,6.0,142.0,1012.0,9.9,1.9,5.0
2022-01-04,19:00:00,55.1,30.01,24.2,0.0,0.0,,9.3,150.0,1011.9,9.9,1.9,0.0
2022-01-04,20:00:00,48.1,40.36,25.2,0.0,0.0,,0.5,12.0,1012.3,9.9,1.3,0.0
2022-01-04,21:00:00,50.1,42.65,28.3,0.0,0.0,,7.0,151.0,1012.2,9.9,1.3,0.0
2022-01-04,22:00:00,50.1,46.01,30.1,0.0,0.0,,4.9,123.0,1012.5,9.9,1.3,0.0
2022-01-04,23:00:00,42.5,61.24,30.1,0.0,0.0,,3.5,132.0,1012.4,9.9,1.3,0.0
2022-01-05,00:00:00,35.7,74.51,28.4,0.0,0.0,,3.5,55.0,1012.6,9.9,0.0,0.0
2022-01-05,01:00:00,37.5,74.55,30.2,0.0,0.0,,3.5,32.0,1012.7,9.9,0.0,0.0
2022-01-05,02:00:00,31.4,84.66,27.3,0.0,0.0,,0.1,4.0,1012.4,9.9,0.0,0.0
2022-01-05,03:00:00,30.5,84.88,26.5,0.0,0.0,,4.6,314.0,1012.8,9.9,0.0,0.0
2022-01-05,04:00:00,29.5,88.08,26.4,0.0,0.0,,4.8,352.0,1013.1,9.9,0.0,0.0
2022-01-05,05:00:00,34.2,87.66,30.9,0.0,0.0,,4.7,1.0,1012.9,9.9,0.0,0.0
2022-01-05,06:00:00,36.0,85.38,32.0,0.0,0.0,,11.1,9.0,1013.4,9.9,0.0,0.0
2022-01-05,07:00:00,36.1,89.22,33.3,0.0,0.0,,7.1,10.0,1014.2,9.9,0.6,15.3
2022-01-05,08:00:00,36.1,89.48,33.3,0.0,0.0,,8.2,10.0,1015.2,9.9,1.3,10.0
2022-01-05,09:00:00,43.0,73.57,35.1,0.0,0.0,,12.7,30.0,1015.9,9.9,1.3,43.0
2022-01-05,10:00:00,48.8,54.69,33.2,0.0,0.0,24.1,15.0,30.0,1016.7,9.9,0.6,176.0
2022-01-05,11:00:00,52.1,43.95,30.8,0.0,0.0,28.4,18.1,30.0,1016.8,9.9,0.6,321.0
2022-01-05,12:00:00,54.1,39.36,29.9,0.0,0.0,26.2,16.0,40.0,1016.4,9.9,1.3,431.0
2022-01-05,13:00:00,55.2,36.41,29.0,0.0,0.0,21.9,13.8,40.0,1015.3,9.9,1.3,314.0
2022-01-05,14:00:00,57.0,34.1,29.0,0.0,0.0,20.8,14.9,31.0,1014.1,9.9,1.3,94.0
2022-01-05,15:00:00,57.0,32.88,28.1,0.0,0.0,,16.0,30.0,1012.9,9.9,1.3,46.0
2022-01-05,16:00:00,56.2,32.41,27.0,0.0,0.0,,12.5,21.0,1012.9,9.9,1.3,35.0
2022-01-05,17:00:00,55.2,33.58,27.0,0.0,0.0,,9.1,30.0,1012.8,9.9,1.3,22.0
2022-01-05,18:00:00,45.3,48.54,27.0,0.0,0.0,,5.9,350.0,1012.9,9.9,1.0,6.0
2022-01-05,19:00:00,44.3,50.51,27.0,0.0,0.0,,6.0,340.0,1012.9,9.9,1.3,0.0
2022-01-05,20:00:00,41.2,56.89,27.1,0.0,0.0,,8.1,350.0,1013.7,9.9,0.8,0.0
2022-01-05,21:00:00,40.1,57.11,26.1,0.0,0.0,,7.0,360.0,1013.6,9.9,0.6,0.0
2022-01-05,22:00:00,39.2,56.71,25.1,0.0,0.0,,7.0,1.0,1013.6,9.9,1.8,0.0
2022-01-05,23:00:00,36.2,63.7,25.1,0.0,0.0,,6.0,360.0,1013.6,9.9,0.8,0.0
2022-01-06,00:00:00,34.3,66.31,24.3,0.0,0.0,,6.0,351.0,1013.4,9.9,0.0,0.0
2022-01-06,01:00:00,33.3,68.91,24.2,0.0,0.0,,6.0,351.0,1012.9,9.9,0.6,0.0
2022-01-06,02:00:00,32.2,68.8,23.1,0.0,0.0,,7.1,350.0,1013.1,9.9,1.3,0.0
2022-01-06,03:00:00,32.1,65.68,21.9,0.0,0.0,,10.3,360.0,1013.5,9.9,1.8,0.0
2022-01-06,04:00:00,32.1,65.69,21.9,0.0,0.0,,10.4,360.0,1013.6,9.9,1.8,0.0
2022-01-06,05:00:00,32.1,63.42,21.0,0.0,0.0,,14.9,360.0,1015.0,9.9,0.6,0.0
2022-01-06,06:00:00,31.0,63.78,20.1,0.0,0.0,,16.0,360.0,1016.6,9.9,0.6,0.0
2022-01-06,07:00:00,30.0,60.76,18.1,0.0,0.0,25.3,18.1,350.0,1018.3,9.9,1.3,16.0
2022-01-06,08:00:00,29.1,58.02,16.2,0.0,0.0,27.7,17.2,340.0,1020.2,9.9,2.4,13.0
2022-01-06,09:00:00,30.0,51.07,14.1,0.0,0.0,32.3,19.8,350.0,1022.3,9.9,3.2,51.0
2022-01-06,10:00:00,30.1,48.44,12.9,0.0,0.0,30.8,18.5,360.0,1022.9,9.9,4.3,137.0
2022-01-06,11:00:00,30.1,50.71,14.0,0.0,0.0,29.1,18.3,350.0,1024.4,9.9,4.3,208.0
2022-01-06,12:00:00,33.2,47.01,15.2,0.0,0.0,30.7,21.7,359.0,1024.5,9.9,4.3,343.0
2022-01-06,13:00:00,35.1,41.48,14.0,0.0,0.0,26.4,16.2,359.0,1024.0,9.9,4.3,283.0
2022-01-06,14:00:00,38.0,38.91,15.2,0.0,0.0,29.7,18.4,360.0,1023.4,9.9,4.3,93.0
2022-01-06,15:00:00,37.2,40.13,15.1,0.0,0.0,25.3,16.1,341.0,1023.0,9.9,4.3,57.0
2022-01-06,16:00:00,36.0,42.07,15.2,0.0,0.0,24.2,14.0,359.0,1023.8,9.9,4.3,49.0
2022-01-06,17:00:00,35.1,43.62,15.1,0.0,0.0,,13.9,360.0,1024.0,9.9,4.3,26.0
2022-01-06,18:00:00,32.0,49.32,15.2,0.0,0.0,,8.2,340.0,1024.7,9.9,4.3,6.0
2022-01-06,19:00:00,30.0,53.57,15.2,0.0,0.0,,9.2,350.0,1024.9,9.9,4.3,0.0
2022-01-06,20:00:00,29.1,55.57,15.2,0.0,0.0,,10.4,350.0,1025.1,9.9,4.3,0.0
2022-01-06,21:00:00,27.1,62.73,16.1,0.0,0.0,,7.1,342.0,1025.6,9.9,3.2,0.0
2022-01-06,22:00:00,26.2,62.8,15.2,0.0,0.0,,7.0,341.0,1026.0,9.9,2.6,0.0
2022-01-06,23:00:00,25.2,65.49,15.2,0.0,0.0,,9.2,350.0,1026.2,9.9,1.3,0.0
2022-01-07,00:00:00,24.3,67.72,15.2,0.0,0.0,,8.2,350.0,1026.3,9.9,1.3,0.0
2022-01-07,01:00:00,22.0,71.05,14.0,0.0,0.0,,5.9,1.0,1025.8,9.9,1.3,0.0
2022-01-07,02:00:00,21.0,73.89,14.0,0.0,0.0,,5.9,341.0,1025.8,9.9,1.3,0.0
2022-01-07,03:00:00,20.2,76.54,14.0,0.0,0.0,,0.4,1.0,1025.4,9.9,1.3,0.0
2022-01-07,04:00:00,20.1,72.94,12.9,0.0,0.0,,5.9,351.0,1025.6,9.9,1.3,0.0
2022-01-07,05:00:00,19.2,75.81,12.9,0.0,0.0,,4.8,351.0,1025.1,9.9,1.3,0.0
2022-01-07,06:00:00,18.1,79.52,12.9,0.0,0.0,,3.5,351.0,1025.0,9.9,1.3,0.0
2022-01-07,07:00:00,18.1,79.67,12.9,0.0,0.0,,4.7,1.0,1026.0,9.9,1.3,16.4
2022-01-07,08:00:00,18.1,79.52,12.9,0.0,0.0,,4.8,341.0,1026.5,9.9,1.3,10.0
2022-01-07,09:00:00,24.2,68.06,15.2,0.0,0.0,,5.9,59.0,1026.9,9.9,1.3,45.0
2022-01-07,10:00:00,27.0,63.1,16.1,0.0,0.0,,4.7,130.0,1026.6,9.9,1.3,172.0
2022-01-07,11:00:00,32.0,60.98,20.0,0.0,0.0,,7.9,149.0,1026.3,9.9,1.3,315.0
2022-01-07,12:00:00,35.2,60.68,22.9,0.0,0.0,,4.7,141.0,1025.2,9.9,1.3,415.0
2022-01-07,13:00:00,38.9,54.98,24.1,0.0,0.0,,8.1,151.0,1023.0,9.9,1.3,343.0
2022-01-07,14:00:00,42.2,50.24,25.0,0.0,0.0,,9.3,140.0,1021.4,9.9,3.1,90.0
2022-01-07,15:00:00,45.0,47.13,26.0,0.0,0.0,,12.6,159.0,1020.1,9.9,87.7,61.0
2022-01-07,16:00:00,45.0,45.23,25.1,0.0,0.0,,10.5,140.0,1019.6,9.9,100.0,50.0
2022-01-07,17:00:00,45.0,45.31,25.1,0.0,0.0,,14.9,150.0,1019.6,9.9,100.0,17.0
2022-01-07,18:00:00,45.0,47.25,26.1,0.0,0.0,,13.7,160.0,1019.1,9.9,100.0,3.0
2022-01-07,19:00:00,45.0,49.06,27.0,0.0,0.0,,9.4,160.0,1019.3,9.9,100.0,0.0
2022-01-07,20:00:00,46.1,52.94,29.9,0.0,0.0,28.9,13.9,160.0,1019.3,9.9,100.0,0.0
2022-01-07,21:00:00,46.1,54.98,30.9,0.0,0.0,21.9,16.0,160.0,1018.7,9.9,100.0,0.0
2022-01-07,22:00:00,47.0,58.45,33.2,0.0,0.0,,17.1,160.0,1018.0,9.9,100.0,0.0
2022-01-07,23:00:00,47.9,60.96,35.1,0.0,0.0,21.9,16.0,170.0,1017.8,9.9,100.0,0.0
2022-01-08,00:00:00,47.9,63.13,36.0,0.0,0.0,24.2,15.0,160.0,1017.5,9.9,100.0,0.0
2022-01-08,01:00:00,47.0,73.21,38.9,0.0,0.0,,18.1,170.0,1017.4,9.9,100.0,0.0
2022-01-08,02:00:00,47.0,73.44,39.0,0.0,0.0,,13.9,170.0,1017.0,9.9,100.0,0.0
2022-01-08,03:00:00,47.0,73.91,39.1,0.0,0.0,,13.8,180.0,1016.8,9.9,100.0,0.0
2022-01-08,04:00:00,46.1,82.54,41.1,0.0,0.0,,9.3,170.0,1016.1,9.9,100.0,0.0
2022-01-08,05:00:00,46.1,86.33,42.3,0.0,0.0,,11.4,170.0,1015.7,9.7,100.0,0.0
2022-01-08,06:00:00,46.1,89.23,43.1,0.0,0.0,,10.4,160.0,1015.5,8.5,100.0,0.0
2022-01-08,07:00:00,46.1,92.54,44.1,0.0,0.0,,10.3,179.0,1016.1,4.9,100.0,6.7
2022-01-08,08:00:00,46.1,95.71,45.0,0.0,0.0,,7.1,179.0,1016.4,2.5,100.0,2.0
2022-01-08,09:00:00,47.0,92.55,45.0,0.0,0.0,,7.1,160.0,1016.4,3.1,100.0,9.0
2022-01-08,10:00:00,47.9,93.53,46.2,0.0,0.0,,9.2,160.0,1016.5,3.7,100.0,22.0
2022-01-08,11:00:00,48.8,93.63,47.1,0.0,0.0,,8.0,141.0,1016.3,1.9,100.0,30.0
2022-01-08,12:00:00,50.0,95.73,48.8,0.0,0.0,,9.2,170.0,1015.4,1.3,100.0,38.0
2022-01-08,13:00:00,51.2,95.81,50.0,0.0,0.0,,11.3,160.0,1014.0,1.8,100.0,44.0
2022-01-08,14:00:00,51.2,100.0,51.2,0.0,0.0,,9.2,160.0,1013.5,1.2,100.0,41.0
2022-01-08,15:00:00,53.1,96.45,52.1,0.0,0.0,,12.7,170.0,1012.3,1.8,100.0,55.0
2022-01-08,16:00:00,55.1,95.99,54.0,0.0,0.0,,12.7,170.0,1011.5,4.9,100.0,36.0
2022-01-08,17:00:00,56.1,96.72,55.2,0.0,0.0,,13.8,150.0,1011.6,3.7,100.0,22.0
2022-01-08,18:00:00,56.9,96.89,56.1,0.0,0.0,,12.8,160.0,1012.2,3.7,100.0,2.0
2022-01-08,19:00:00,57.9,96.79,57.0,0.0,0.0,,8.1,160.0,1012.8,3.7,100.0,0.0
2022-01-08,20:00:00,60.2,95.89,59.0,0.0,0.0,,12.8,170.0,1013.3,3.0,100.0,0.0
2022-01-08,21:00:00,61.1,96.87,60.2,0.0,0.0,,14.9,170.0,1013.4,6.1,100.0,0.0
2022-01-08,22:00:00,62.1,93.39,60.2,0.0,0.0,,11.7,181.0,1014.3,6.9,100.0,0.0
2022-01-08,23:00:00,63.0,90.61,60.2,0.0,0.0,32.2,14.0,190.0,1014.6,8.7,99.8,0.0
2022-01-09,00:00:00,62.1,89.65,59.0,0.0,0.0,20.8,14.8,181.0,1014.2,9.9,100.0,0.0
2022-01-09,01:00:00,61.0,92.81,58.9,0.0,0.0,,8.1,190.0,1014.6,9.9,98.0,0.0
2022-01-09,02:00:00,56.1,96.81,55.2,0.0,0.0,,6.0,171.0,1014.6,6.3,1.1,0.0
2022-01-09,03:00:00,53.4,99.61,53.3,0.0,0.0,,4.9,228.0,1015.0,2.2,0.9,0.0
2022-01-09,04:00:00,53.1,99.96,53.1,0.0,0.0,,5.2,216.0,1015.8,1.0,72.7,0.0
2022-01-09,05:00:00,53.1,99.96,53.1,0.0,0.0,,4.9,279.0,1016.8,0.1,98.5,0.0
2022-01-09,06:00:00,49.9,95.64,48.7,0.0,0.0,,6.0,299.0,1018.1,9.9,28.8,0.0
2022-01-09,07:00:00,49.9,95.7,48.7,0.0,0.0,,8.3,290.0,1020.1,9.9,100.0,16.7
2022-01-09,08:00:00,49.9,92.6,47.9,0.0,0.0,26.4,10.6,310.0,1022.4,6.2,100.0,4.0
2022-01-09,09:00:00,49.9,92.75,47.9,0.0,0.0,24.2,17.2,339.0,1023.6,3.7,100.0,8.0
2022-01-09,10:00:00,46.2,92.61,44.2,0.0,0.0,33.9,22.0,350.0,1025.7,4.9,100.0,14.0
2022-01-09,11:00:00,47.0,73.85,39.1,0.0,0.0,33.2,23.9,359.0,1027.5,9.7,100.0,41.0
2022-01-09,12:00:00,47.9,63.58,36.1,0.0,0.0,32.2,21.9,359.0,1027.9,9.9,100.0,100.0
2022-01-09,13:00:00,48.8,56.86,34.2,0.0,0.0,30.2,19.7,10.0,1028.3,9.9,100.0,77.0
2022-01-09,14:00:00,50.0,54.23,34.1,0.0,0.0,29.3,15.2,360.0,1028.4,9.9,100.0,94.0
2022-01-09,15:00:00,51.2,51.76,34.1,0.0,0.0,28.2,16.3,350.0,1029.1,9.9,4.8,101.0
2022-01-09,16:00:00,51.2,50.02,33.2,0.0,0.0,30.0,17.3,10.0,1029.7,9.9,4.3,80.0
2022-01-09,17:00:00,51.2,42.46,29.1,0.0,0.0,23.3,16.3,360.0,1030.5,9.9,4.3,35.0
2022-01-09,18:00:00,47.9,42.32,26.1,0.0,0.0,29.8,16.0,1.0,1031.4,9.9,4.3,5.0
2022-01-09,19:00:00,45.1,41.53,23.1,0.0,0.0,27.7,11.6,360.0,1033.1,9.9,4.3,0.0
2022-01-09,20:00:00,43.2,42.41,21.9,0.0,0.0,35.7,11.7,360.0,1034.3,9.9,4.3,0.0
2022-01-09,21:00:00,42.3,42.3,20.9,0.0,0.0,34.4,13.0,10.0,1035.3,9.9,4.3,0.0
2022-01-09,22:00:00,42.1,42.51,20.9,0.0,0.0,32.2,10.4,19.0,1035.7,9.9,4.3,0.0
2022-01-09,23:00:00,41.0,44.4,20.9,0.0,0.0,,10.5,19.0,1036.2,9.9,4.3,0.0
2022-01-10,00:00:00,39.0,48.03,20.9,0.0,0.0,28.9,17.0,20.0,1036.7,9.9,4.6,0.0
2022-01-10,01:00:00,36.1,51.8,20.1,0.0,0.0,29.8,10.4,360.0,1036.5,9.9,4.3,0.0
2022-01-10,02:00:00,34.2,55.96,20.1,0.0,0.0,,8.3,351.0,1037.0,9.9,3.5,0.0
2022-01-10,03:00:00,33.3,57.96,20.0,0.0,0.0,,6.1,350.0,1037.1,9.9,4.3,0.0
2022-01-10,04:00:00,32.1,58.54,19.2,0.0,0.0,,10.3,360.0,1037.4,9.9,4.3,0.0
2022-01-10,05:00:00,31.0,61.17,19.2,0.0,0.0,,9.4,360.0,1038.0,9.9,3.2,0.0
2022-01-10,06:00:00,30.0,63.51,19.2,0.0,0.0,11.9,7.0,350.0,1038.5,9.9,4.3,0.0
2022-01-10,07:00:00,27.1,68.24,18.1,0.0,0.0,13.4,5.9,330.0,1039.5,9.9,4.3,0.0
2022-01-10,08:00:00,26.3,68.2,17.2,0.0,0.0,12.8,3.5,348.0,1039.7,9.9,4.3,7.0
2022-01-10,09:00:00,33.2,53.3,18.1,0.0,0.0,11.9,8.1,360.0,1040.2,9.9,3.5,46.0
2022-01-10,10:00:00,37.2,51.52,20.9,0.0,0.0,8.3,5.9,1.0,1041.2,9.9,1.9,188.0
2022-01-10,11:00:00,42.2,46.04,22.9,0.0,0.0,6.5,4.8,16.0,1041.0,9.9,2.4,341.0
2022-01-10,12:00:00,47.1,35.18,20.9,0.0,0.0,2.2,5.8,350.0,1040.1,9.9,2.4,460.0
2022-01-10,13:00:00,51.1,26.5,17.8,0.0,0.0,7.6,4.8,272.0,1038.7,9.9,2.4,397.0
2022-01-10,14:00:00,53.9,23.84,17.8,0.0,0.0,6.0,5.9,10.0,1037.7,9.9,2.4,127.0
